run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
ba5b4936-679d-486c-b75e-a1610d5c3842,,,0.0001912,478,0,478,
d96a89f2-14b2-4937-a4d9-1d5ec8385197,,2.400711,0.0002684,507,41,548,1.0
d37f5ef8-ac70-435e-85ed-90e9e7690e1d,,1.498925,0.0002968,514,57,571,1.0
092f93da-cf03-4a8c-b323-74ad4de5f755,,2.878722,0.0004896,528,174,702,1.0
391f0790-0427-4489-b96a-80bebaaf895c,,1.31218,0.0002968,530,53,583,1.0
812ce038-365b-4bc6-bfbc-f8f1677a7992,,5.208602,0.000602,541,241,782,1.0
3ddc9958-d7ea-483e-9929-5e7c4cabea16,,2.12773,0.0003976,518,119,637,0.0
da7260f2-afcc-4466-b857-52eb79685ed7,,3.216377,0.0004844,555,164,719,1.0
861aada1-c15a-464e-bb04-1aebf24e82ea,,2.913686,0.0004552,510,157,667,1.0
cd3a9d00-b59e-4cc6-9689-1c51019e9610,,6.787823,0.000462,519,159,678,1.0
16c0222a-7a4e-4ae7-bb70-2b0d31205d77,,2.699516,0.0004052,569,111,680,1.0
257302c6-eec7-4969-93fb-d7eb58a3de66,,3.922302,0.0004556,503,159,662,1.0
7e6634c5-3eca-4374-8f04-49a4d92a6271,,2.486278,0.0003728,516,104,620,1.0
560003b6-b625-497d-b7b5-22f2971fc403,,1.817417,0.0003456,496,92,588,1.0
688e38ba-946e-4ce5-b412-4f53ba0b8de1,,4.024516,0.0005288,510,203,713,1.0
41fdb40f-ddcf-4c04-bade-f2b7e86956e7,,4.687652,0.00061,529,249,778,0.0
4b9c3171-321d-4d92-b2bd-21e58dc7d433,,2.772715,0.0004052,513,125,638,1.0
a79c5442-db89-4b60-98a6-3a9c107f9d9d,,7.740863,0.0006372,533,265,798,1.0
16d1dd95-e73b-4ade-ab88-7dfea672869f,,4.122802,0.000336,536,76,612,1.0
9db6cc73-7a13-4d22-b93d-f65c0221002b,,2.271906,0.0004108,519,127,646,1.0
06c3d011-8013-4b64-b7b2-4738197f0ded,,1.698204,0.0003288,494,82,576,1.0
252fa0fa-d394-4f81-a094-70dffa889b18,,5.890772,0.0006072,518,250,768,1.0
081ffb69-fd5c-48b0-968d-864a1b637c19,,2.702527,0.000392,508,118,626,1.0
6f980fb0-7c7a-4f84-80fc-af985f7c5d30,,4.067979,0.000438,499,149,648,1.0
693aaf6b-7e5f-4de2-a35a-8838dd6a6b6a,,1.751882,0.0002756,493,49,542,1.0
3934e8f5-8240-4cdb-9407-81f2c4745091,,2.579505,0.0003344,536,75,611,1.0
9c5f6f3e-1911-4954-b1a8-8c85aefe014b,,5.141456,0.0005456,524,210,734,1.0
16272303-9036-43f8-a8ed-b40d14f7bde5,,1.759083,0.0002996,537,53,590,1.0
2c02bba6-fbbc-413c-af47-f2911a39ad47,,4.20214,0.0004172,507,134,641,1.0
df03719f-1465-4d48-982b-088383afb859,,1.579134,0.0002888,510,53,563,1.0
a35b0feb-faba-4295-a1fd-fe9d05ff2853,,2.532166,0.0003052,527,59,586,1.0
3dbaf681-e3da-4e10-a967-bb733b1b5908,,2.171171,0.0003504,496,95,591,1.0
0a2fed99-24cf-4c22-bc51-76eacb795a63,,7.165276,0.0006428,527,270,797,1.0
83467efa-433c-4c9f-b528-faffd0efdbad,,2.870191,0.0004264,522,136,658,1.0
668a1445-f245-4301-98ae-dafdd27e1347,,3.554731,0.0004144,500,134,634,1.0
dee30f90-aba4-4979-bf66-87d68ae2651d,,2.102289,0.0002916,517,53,570,1.0
86057e80-6e06-4f48-a1d9-200b7e8eef0b,,2.518293,0.0004044,567,111,678,1.0
1e095b0e-d543-4432-97fa-f5448a233876,,3.1078,0.000428,490,145,635,1.0
8ce57112-5782-46b7-ae72-0e082fbe5aba,,3.749581,0.0005276,511,202,713,1.0
5ad8cd43-0299-45ab-8497-98f448e2d722,,1.425809,0.0002796,519,45,564,1.0
0d34920f-f25a-4a59-8512-ef97c39b172f,,3.358356,0.000426,517,137,654,1.0
25534eb6-9e30-4ca1-8a1b-6aa8b24e5b0a,,1.548989,0.0003032,514,61,575,1.0
cb67eba3-959b-4f1e-8183-7e1200eb0cd5,,2.039706,0.0003316,509,80,589,1.0
b5d98d89-e9e1-48ff-b344-970fe8920f6e,,4.750178,0.0005772,527,229,756,1.0
2c3dac36-f0f7-46d1-85ea-55596897374c,,1.818176,0.0002916,517,53,570,1.0
9913eb27-931f-4745-b2a6-e9a22dacf2c7,,2.648142,0.0003592,502,99,601,1.0
e277790e-48fe-4483-b008-a80673322024,,1.558188,0.000284,490,55,545,1.0
361f864c-34e6-4013-8f55-98c39348adcf,,1.26991,0.0002784,492,51,543,1.0
bbaaf3c4-60ba-4c4c-b061-42fcb19c29f5,,1.775816,0.0003284,517,76,593,1.0
a9f0e9d8-9c4a-432a-83ea-298b8648f519,,4.439359,0.0005608,534,217,751,1.0
7635cab7-b8af-41d4-ba37-a557db8b0425,,1.519001,0.0002984,522,56,578,1.0
b17a00bd-0f01-452f-b4ca-4637f0787813,,1.666806,0.000328,540,70,610,1.0
ed1c0745-aa7a-49ec-81cb-8017c2190229,,3.068194,0.0003688,490,108,598,1.0
4417596f-10d5-41e9-a11b-3f3e8afb23ab,,1.460624,0.000282,509,49,558,1.0
5990a812-8cc3-4c39-9d13-75d3731adae6,,2.318773,0.0003852,519,111,630,1.0
098a8701-1326-4930-903e-b0513e770e05,,2.627975,0.000418,505,135,640,1.0
669ec9a5-7256-4ef6-939e-9bf9bf161d4a,,4.735803,0.0005896,510,241,751,1.0
3c9689fe-da38-48c7-a225-37683f03a5f9,,1.667922,0.0002844,499,53,552,1.0
d3c4462d-2ab7-4019-9601-330d2d8965b9,,1.488858,0.0002928,520,53,573,1.0
aaf6add3-3a1b-450c-b9da-38b9abbc267e,,1.945722,0.0003288,534,72,606,1.0
167258ff-c6de-4c31-bbdb-909fcb7a5ec9,,5.235417,0.0004612,517,159,676,1.0
815f853e-9422-407f-aa5e-0c46f57a17f3,,4.053203,0.0005524,501,220,721,1.0
9bb0286d-1888-4a42-91ac-1ea609a7b47b,,1.532044,0.000292,494,59,553,1.0
503925f5-90c2-4861-b193-8f6ec7cc70f4,,2.397667,0.0003348,525,78,603,1.0
89c1c08b-48c2-42d4-8f67-33fa45875953,,3.350565,0.0003748,509,107,616,1.0
