run_id,error,latency_sec,total_cost,input_tokens,output_tokens,total_tokens,is_correct
36d9c73d-12ae-4f3c-a998-3311053038df,,2.729905,0.00038,270,170,440,1.0
357d1a6d-0fc5-4ac7-87ce-bc0e5e823270,,4.015743,0.0004988,255,248,503,1.0
bd96fc41-9877-4626-8f7b-e5d94af2d525,,3.323122,0.0004436,285,206,491,1.0
062b160d-a385-4d37-821e-c1c4264e8fd5,,2.577318,0.0004244,301,190,491,1.0
b8b1e6e8-3614-4bd5-864f-8b9b5f9c1b5b,,2.064469,0.0003572,281,153,434,1.0
046f7990-c3aa-4a75-a71d-be6884edca05,,2.923681,0.0004036,265,186,451,0.0
1e40a740-6118-4ae1-bee2-f11a2375b8d0,,1.946372,0.0002892,255,117,372,1.0
fb67ca82-b9f8-4312-88ec-17e4e7a76535,,3.441111,0.0004784,276,230,506,1.0
3c5781f4-d9cf-44e2-89e9-ee3766e5241e,,4.44125,0.0005956,249,310,559,1.0
97f890ae-68e8-4496-a319-0083665c856f,,3.581353,0.000344,268,148,416,0.0
6481859d-96fb-46be-bd4e-6b20b9159b51,,2.684962,0.0003696,292,158,450,1.0
23db640d-8b40-4f6d-b4e2-894457f4f071,,1.710426,0.000246,259,89,348,1.0
957f2177-1bfb-497f-921f-90638265920f,,2.134883,0.0002712,258,105,363,1.0
c547af5b-f090-4751-a03c-b1e37832eee7,,9.324211,0.00045,373,188,561,0.0
4f444159-625a-4a51-a633-305ae3847547,,3.886143,0.000384,256,176,432,0.0
c2917071-452e-42fa-8d98-bad80d26bab7,,5.305639,0.000538,329,254,583,0.0
99d59cd9-b9bd-49c3-af86-815c651fe239,,6.668987,0.0005924,293,297,590,0.0
f8de99ea-dc26-4634-88cc-4cb92c56725c,,4.296877,0.0005644,299,278,577,1.0
749dbe50-09b9-446b-99b9-d4280e69f62f,,3.481481,0.000436,294,199,493,1.0
4bedf39c-73d9-4c16-b19f-97b8de4d106c,,2.954074,0.0004004,281,180,461,1.0
c1156e58-35d8-4cb2-abd9-a48fbdedac44,,5.444438,0.0006608,296,339,635,0.0
93bb4eca-5b4b-4861-a504-e57b533c1c35,,3.568659,0.0004624,284,218,502,1.0
45c50e05-1eb3-4eec-8cec-2e63b72f3d97,,2.236001,0.0002664,250,104,354,1.0
b012fcac-4d1e-4123-8baa-87bd76e5b314,,2.689549,0.0003308,247,145,392,0.0
bec6b4a8-8568-460d-87be-adb0c1d3d432,,3.573491,0.0005292,315,252,567,1.0
a31df063-487d-46da-8f5f-bd16cd5ee4b0,,3.056915,0.0003568,284,152,436,1.0
60074859-ded5-46e0-8962-485779535c31,,5.217372,0.0004596,313,209,522,1.0
1d460f7e-30ad-4bf4-adc4-bb0a123d656f,,3.25725,0.0003132,295,122,417,1.0
1f0601dd-e1d6-4c09-9c80-d244409a1420,,4.413018,0.0004248,278,196,474,1.0
a16eb7be-b8e9-4ec6-a4ba-bbf1f6942d4e,,6.244162,0.0004728,274,227,501,1.0
423884bb-ff9e-4656-88e7-7806efb6e6f4,,2.455056,0.000282,289,104,393,1.0
47bbeee6-a597-40c8-9e32-06a0e28a5326,,2.043285,0.0002444,299,78,377,1.0
78fe5d3d-1937-46d7-ba43-fc2baa656841,,3.684128,0.0003588,273,156,429,1.0
1000b600-a681-4b6c-89b9-a7fa809c1843,,4.491497,0.000286,255,115,370,0.0
263c9e05-85ba-4163-95fa-247e1653865c,,4.482443,0.00045,253,218,471,1.0
d0f943cb-7566-4c44-85ae-3a5c30373d8d,,4.208574,0.0002868,281,109,390,1.0
63470ddc-bb56-4737-bfcf-197d3780af99,,4.49099,0.000316,274,129,403,1.0
10795709-385a-4017-b5db-5198892246fa,,5.470027,0.0006624,312,336,648,0.0
2eee0e42-f048-4864-8bde-d6b8a6774af0,,2.744036,0.0002992,284,116,400,1.0
3b5fc59e-11f8-4f39-bc64-adf74008639b,,5.772582,0.0005092,297,244,541,1.0
d80d68bb-ca1b-4e88-b2d3-eaba32b7735d,,3.024128,0.0004284,299,193,492,1.0
9e8130ce-4d20-4789-8b21-811a73e6f5a1,,2.32478,0.000306,269,124,393,1.0
2c12c018-a19e-4a81-8048-cf9f4ede9511,,3.532087,0.0004148,281,189,470,1.0
5218f8e9-81e4-4133-bc11-dbfb8a0ec169,,4.874594,0.0005212,283,255,538,0.0
e1f57bfd-f446-4cda-bf02-2d3c58da7e4f,,2.750981,0.0002456,250,91,341,1.0
177c34b3-9a5d-434f-8446-75ed2483f0eb,,4.407518,0.0004628,289,217,506,0.0
7e2bf955-70f9-48fe-bac2-88d6e29189b5,,2.458625,0.0002756,261,107,368,1.0
c24ae4b7-bac8-48d8-a2ae-42c7af83a245,,3.180601,0.000342,271,146,417,1.0
8d62aec5-091f-4381-9aea-87412e7032a0,,3.440491,0.0003856,312,163,475,1.0
1ce2d6fa-712c-49c8-8aa9-a7ffc37ebe47,,4.327589,0.0003756,287,163,450,1.0
